Line  Address  Name        Address 2 Name 2      Ratio BBlocks 1 BBlocks 2 Description                            
----  -------  ----        --------- ------      ----- --------- --------- -----------                            
06381 080b734c sub_80B734C 080bbe08  sub_80BBE08 1.000 18        18        Same cleaned up assembly or pseudo-code
06382 080b744c sub_80B744C 080bd55c  sub_80BD55C 1.000 1         1         Same cleaned up assembly or pseudo-code
06383 080b74b0 sub_80B74B0 080bbf5c  sub_80BBF5C 1.000 1         1         Same cleaned up assembly or pseudo-code
06384 080b74d8 sub_80B74D8 080bbf84  sub_80BBF84 1.000 3         3         Same cleaned up assembly or pseudo-code
06385 080b7500 sub_80B7500 080bbfac  sub_80BBFAC 1.000 1         1         Same cleaned up assembly or pseudo-code
06386 080b7540 sub_80B7540 080bbfec  sub_80BBFEC 1.000 3         3         Same cleaned up assembly or pseudo-code
06387 080b7574 sub_80B7574 080bc020  sub_80BC020 1.000 1         1         Same cleaned up assembly or pseudo-code
06388 080b7598 sub_80B7598 080bd02c  sub_80BD02C 1.000 1         1         Same cleaned up assembly or pseudo-code
06389 080b75ac sub_80B75AC 080bc058  sub_80BC058 1.000 1         1         Same cleaned up assembly or pseudo-code
06390 080b7614 sub_80B7614 080bc0c0  sub_80BC0C0 1.000 5         5         Same cleaned up assembly or pseudo-code
06391 080b7648 sub_80B7648 080bc0f4  sub_80BC0F4 1.000 1         1         Same cleaned up assembly or pseudo-code
06392 080b7b30 sub_80B7B30 080bc590  sub_80BC590 1.000 15        15        Same cleaned up assembly or pseudo-code
06393 080b8014 sub_80B8014 080bcecc  sub_80BCECC 1.000 1         1         Same cleaned up assembly or pseudo-code
06394 080b8174 sub_80B8174 080c9630  sub_80C9630 1.000 1         1         Same cleaned up assembly or pseudo-code
06395 080b8190 sub_80B8190 080bd05c  sub_80BD05C 1.000 3         3         Same cleaned up assembly or pseudo-code
06396 080b8200 sub_80B8200 080bd0cc  sub_80BD0CC 1.000 1         1         Same cleaned up assembly or pseudo-code
06397 080b823c sub_80B823C 080bd108  sub_80BD108 1.000 1         1         Same cleaned up assembly or pseudo-code
06398 080b82c8 sub_80B82C8 080bd194  sub_80BD194 1.000 3         3         Same cleaned up assembly or pseudo-code
06399 080b8350 sub_80B8350 080bd218  sub_80BD218 1.000 15        15        Same cleaned up assembly or pseudo-code
06400 080b843c sub_80B843C 080bd304  sub_80BD304 1.000 37        37        Same cleaned up assembly or pseudo-code
06401 080b8630 sub_80B8630 080bd4f8  sub_80BD4F8 1.000 5         5         Same cleaned up assembly or pseudo-code
06402 080b8694 sub_80B8694 080c02ac  sub_80C02AC 1.000 1         1         Same cleaned up assembly or pseudo-code
06403 080b86a4 sub_80B86A4 080bd56c  sub_80BD56C 1.000 4         4         Same cleaned up assembly or pseudo-code
06404 080b86cc sub_80B86CC 080bd594  sub_80BD594 1.000 18        18        Same cleaned up assembly or pseudo-code
06405 080b8844 sub_80B8844 080bd70c  sub_80BD70C 1.000 11        11        Same cleaned up assembly or pseudo-code
06406 080b895c sub_80B895C 080bd824  sub_80BD824 1.000 7         7         Same cleaned up assembly or pseudo-code
06407 080b8a18 sub_80B8A18 080bd8e0  sub_80BD8E0 1.000 1         1         Same cleaned up assembly or pseudo-code
06408 080b8a7c sub_80B8A7C 080bd944  sub_80BD944 1.000 8         8         Same cleaned up assembly or pseudo-code
06409 080b8b3c sub_80B8B3C 080bda04  sub_80BDA04 1.000 3         3         Same cleaned up assembly or pseudo-code
06410 080b8ba4 sub_80B8BA4 080bda6c  sub_80BDA6C 1.000 22        22        Same cleaned up assembly or pseudo-code
06411 080b8d5c sub_80B8D5C 080bdc24  sub_80BDC24 1.000 1         1         Same cleaned up assembly or pseudo-code
06412 080b8e14 sub_80B8E14 080bdcdc  sub_80BDCDC 1.000 1         1         Same cleaned up assembly or pseudo-code
06413 080b8e60 sub_80B8E60 080bdd28  sub_80BDD28 1.000 1         1         Same cleaned up assembly or pseudo-code
06414 080b8fa4 sub_80B8FA4 080bde6c  sub_80BDE6C 1.000 6         6         Same cleaned up assembly or pseudo-code
06415 080b8fec sub_80B8FEC 080bdeb4  sub_80BDEB4 1.000 4         4         Same cleaned up assembly or pseudo-code
06416 080b90cc sub_80B90CC 080bdf94  sub_80BDF94 1.000 4         4         Same cleaned up assembly or pseudo-code
06417 080b9154 sub_80B9154 080be01c  sub_80BE01C 1.000 5         5         Same cleaned up assembly or pseudo-code
06418 080b92d0 sub_80B92D0 080be198  sub_80BE198 1.000 24        24        Same cleaned up assembly or pseudo-code
06419 080b955c sub_80B955C 080be3f8  sub_80BE3F8 1.000 12        12        Same cleaned up assembly or pseudo-code
06420 080b95b0 sub_80B95B0 080be44c  sub_80BE44C 1.000 6         6         Same cleaned up assembly or pseudo-code
06421 080b961c sub_80B961C 080be4b8  sub_80BE4B8 1.000 5         5         Same cleaned up assembly or pseudo-code
06422 080b96dc sub_80B96DC 080be578  sub_80BE578 1.000 3         3         Same cleaned up assembly or pseudo-code
06423 080b96f8 sub_80B96F8 080be594  sub_80BE594 1.000 20        20        Same cleaned up assembly or pseudo-code
06424 080b9804 sub_80B9804 080be6bc  sub_80BE6BC 1.000 1         1         Same cleaned up assembly or pseudo-code
06425 080b9810 sub_80B9810 080be6ac  sub_80BE6AC 1.000 1         1         Same cleaned up assembly or pseudo-code
06426 080b9820 sub_80B9820 080bec4c  sub_80BEC4C 1.000 1         1         Same cleaned up assembly or pseudo-code
06427 080b982c sub_80B982C 080be6c8  sub_80BE6C8 1.000 1         1         Same cleaned up assembly or pseudo-code
06428 080b987c sub_80B987C 080be718  sub_80BE718 1.000 1         1         Same cleaned up assembly or pseudo-code
06429 080b989c sub_80B989C 080be738  sub_80BE738 1.000 1         1         Same cleaned up assembly or pseudo-code
06430 080b98a8 sub_80B98A8 080be744  sub_80BE744 1.000 1         1         Same cleaned up assembly or pseudo-code
06431 080b98f8 sub_80B98F8 080be794  sub_80BE794 1.000 1         1         Same cleaned up assembly or pseudo-code
06432 080b9918 sub_80B9918 080be7b4  sub_80BE7B4 1.000 1         1         Same cleaned up assembly or pseudo-code
06433 080b9924 sub_80B9924 080be7c0  sub_80BE7C0 1.000 1         1         Same cleaned up assembly or pseudo-code
06434 080b9974 sub_80B9974 080be810  sub_80BE810 1.000 1         1         Same cleaned up assembly or pseudo-code
06435 080b9994 sub_80B9994 080be830  sub_80BE830 1.000 1         1         Same cleaned up assembly or pseudo-code
06436 080b99a0 sub_80B99A0 080be83c  sub_80BE83C 1.000 1         1         Same cleaned up assembly or pseudo-code
06437 080b9a34 sub_80B9A34 080be8d0  sub_80BE8D0 1.000 3         3         Same cleaned up assembly or pseudo-code
06438 080b9a58 sub_80B9A58 080be8f4  sub_80BE8F4 1.000 1         1         Same cleaned up assembly or pseudo-code
06439 080b9a94 sub_80B9A94 080be930  sub_80BE930 1.000 3         3         Same cleaned up assembly or pseudo-code
06440 080b9ab0 sub_80B9AB0 080be94c  sub_80BE94C 1.000 1         1         Same cleaned up assembly or pseudo-code
06441 080b9b38 sub_80B9B38 080be9d4  sub_80BE9D4 1.000 4         4         Same cleaned up assembly or pseudo-code
06442 080b9ba4 sub_80B9BA4 080bea40  sub_80BEA40 1.000 8         8         Same cleaned up assembly or pseudo-code
06443 080b9cb0 sub_80B9CB0 080beb4c  sub_80BEB4C 1.000 3         3         Same cleaned up assembly or pseudo-code
06444 080b9d14 sub_80B9D14 080bebb0  sub_80BEBB0 1.000 18        17        Same cleaned up assembly or pseudo-code
06445 080b9db8 sub_80B9DB8 080bed9c  sub_80BED9C 1.000 1         1         Same cleaned up assembly or pseudo-code
06446 080b9dc4 sub_80B9DC4 080bec58  sub_80BEC58 1.000 3         3         Same cleaned up assembly or pseudo-code
06447 080b9de0 sub_80B9DE0 080bec74  sub_80BEC74 1.000 1         1         Same cleaned up assembly or pseudo-code
06448 080b9e40 sub_80B9E40 080becd4  sub_80BECD4 1.000 3         3         Same cleaned up assembly or pseudo-code
06449 080b9e64 sub_80B9E64 080becf8  sub_80BECF8 1.000 1         1         Same cleaned up assembly or pseudo-code
06450 080b9ea4 sub_80B9EA4 080bed38  sub_80BED38 1.000 1         1         Same cleaned up assembly or pseudo-code
06451 080b9f08 sub_80B9F08 080c5c18  sub_80C5C18 1.000 1         1         Same cleaned up assembly or pseudo-code
06452 080b9f14 sub_80B9F14 080beda8  sub_80BEDA8 1.000 1         1         Same cleaned up assembly or pseudo-code
06453 080b9f24 sub_80B9F24 080bedb8  sub_80BEDB8 1.000 1         1         Same cleaned up assembly or pseudo-code
06454 080b9f34 sub_80B9F34 080bedc8  sub_80BEDC8 1.000 1         1         Same cleaned up assembly or pseudo-code
06455 080b9f44 sub_80B9F44 080bedd8  sub_80BEDD8 1.000 1         1         Same cleaned up assembly or pseudo-code
06456 080b9f54 sub_80B9F54 080bede8  sub_80BEDE8 1.000 12        12        Same cleaned up assembly or pseudo-code
06457 080b9fc0 sub_80B9FC0 080bee54  sub_80BEE54 1.000 1         1         Same cleaned up assembly or pseudo-code
06458 080b9fd4 sub_80B9FD4 080bee68  sub_80BEE68 1.000 3         3         Same cleaned up assembly or pseudo-code
06459 080ba008 sub_80BA008 080bee9c  sub_80BEE9C 1.000 1         1         Same cleaned up assembly or pseudo-code
06460 080ba024 sub_80BA024 080beeb8  sub_80BEEB8 1.000 1         1         Same cleaned up assembly or pseudo-code
06461 080ba06c sub_80BA06C 080bef00  sub_80BEF00 1.000 9         9         Same cleaned up assembly or pseudo-code
06462 080ba0b4 sub_80BA0B4 080bef48  sub_80BEF48 1.000 1         1         Same cleaned up assembly or pseudo-code
06463 080ba100 sub_80BA100 080bef94  sub_80BEF94 1.000 5         5         Same cleaned up assembly or pseudo-code
06464 080ba198 sub_80BA198 080bf02c  sub_80BF02C 1.000 3         3         Same cleaned up assembly or pseudo-code
06465 080ba1f4 sub_80BA1F4 080bf088  sub_80BF088 1.000 5         5         Same cleaned up assembly or pseudo-code
06466 080ba288 sub_80BA288 080bf11c  sub_80BF11C 1.000 3         3         Same cleaned up assembly or pseudo-code
06467 080ba2e4 sub_80BA2E4 080bf178  sub_80BF178 1.000 7         7         Same cleaned up assembly or pseudo-code
06468 080ba334 sub_80BA334 080bf1c8  sub_80BF1C8 1.000 8         8         Same cleaned up assembly or pseudo-code
06469 080ba3d4 sub_80BA3D4 080bf268  sub_80BF268 1.000 3         3         Same cleaned up assembly or pseudo-code
06470 080ba490 sub_80BA490 080bf328  sub_80BF328 1.000 3         3         Same cleaned up assembly or pseudo-code
06471 080ba4d0 sub_80BA4D0 080bf368  sub_80BF368 1.000 11        11        Same cleaned up assembly or pseudo-code
06472 080ba718 sub_80BA718 080bf5b4  sub_80BF5B4 1.000 4         4         Same cleaned up assembly or pseudo-code
06473 080ba758 sub_80BA758 080bf5f4  sub_80BF5F4 1.000 1         1         Same cleaned up assembly or pseudo-code
06474 080ba764 sub_80BA764 080bf600  sub_80BF600 1.000 1         1         Same cleaned up assembly or pseudo-code
06475 080ba818 sub_80BA818 080bf6b4  sub_80BF6B4 1.000 4         4         Same cleaned up assembly or pseudo-code
06476 080bab0c sub_80BAB0C 080bf95c  sub_80BF95C 1.000 20        20        Same cleaned up assembly or pseudo-code
06477 080babf0 sub_80BABF0 080bfa40  sub_80BFA40 1.000 1         1         Same cleaned up assembly or pseudo-code
06478 080bac58 sub_80BAC58 080bfaa8  sub_80BFAA8 1.000 1         1         Same cleaned up assembly or pseudo-code
06479 080badf0 sub_80BADF0 080bfc20  sub_80BFC20 1.000 12        12        Same cleaned up assembly or pseudo-code
06480 080baf0c sub_80BAF0C 080bfd3c  sub_80BFD3C 1.000 3         3         Same cleaned up assembly or pseudo-code
06481 080baf84 sub_80BAF84 080bfdb4  sub_80BFDB4 1.000 1         1         Same cleaned up assembly or pseudo-code
06482 080bb0e0 sub_80BB0E0 080bff10  sub_80BFF10 1.000 10        10        Same cleaned up assembly or pseudo-code
06483 080bb1a0 sub_80BB1A0 080bffd0  sub_80BFFD0 1.000 5         5         Same cleaned up assembly or pseudo-code
06484 080bb1c8 sub_80BB1C8 080bfff8  sub_80BFFF8 1.000 1         1         Same cleaned up assembly or pseudo-code
06485 080bb1e8 sub_80BB1E8 080c0018  sub_80C0018 1.000 1         1         Same cleaned up assembly or pseudo-code
06486 080bb20c sub_80BB20C 080c003c  sub_80C003C 1.000 6         6         Same cleaned up assembly or pseudo-code
06487 080bb26c sub_80BB26C 080c009c  sub_80C009C 1.000 7         7         Same cleaned up assembly or pseudo-code
06488 080bb348 sub_80BB348 080c0178  sub_80C0178 1.000 9         9         Same cleaned up assembly or pseudo-code
06489 080bb3e8 sub_80BB3E8 080c0218  sub_80C0218 1.000 7         7         Same cleaned up assembly or pseudo-code
06490 080bb47c sub_80BB47C 080c4908  sub_80C4908 1.000 1         1         Same cleaned up assembly or pseudo-code
06491 080bb4c0 sub_80BB4C0 080c02f0  sub_80C02F0 1.000 4         4         Same cleaned up assembly or pseudo-code
06492 080bb538 sub_80BB538 080c0368  sub_80C0368 1.000 4         4         Same cleaned up assembly or pseudo-code
06493 080bb5e4 sub_80BB5E4 080c0414  sub_80C0414 1.000 7         7         Same cleaned up assembly or pseudo-code
06494 080bb718 sub_80BB718 080c0548  sub_80C0548 1.000 1         1         Same cleaned up assembly or pseudo-code
06495 080bb9a4 sub_80BB9A4 080c07e8  sub_80C07E8 1.000 1         1         Same cleaned up assembly or pseudo-code
06496 080bba84 sub_80BBA84 080c08c8  sub_80C08C8 1.000 1         1         Same cleaned up assembly or pseudo-code
06497 080bbad4 sub_80BBAD4 080c0918  sub_80C0918 1.000 7         7         Same cleaned up assembly or pseudo-code
06498 080bbbc4 sub_80BBBC4 080c0a08  sub_80C0A08 1.000 1         1         Same cleaned up assembly or pseudo-code
06499 080bbc54 sub_80BBC54 080c0a98  sub_80C0A98 1.000 4         4         Same cleaned up assembly or pseudo-code
06500 080bbcc8 sub_80BBCC8 080c0b0c  sub_80C0B0C 1.000 11        11        Same cleaned up assembly or pseudo-code
06501 080bbda4 sub_80BBDA4 080c0be8  sub_80C0BE8 1.000 14        14        Same cleaned up assembly or pseudo-code
06502 080bbeb8 sub_80BBEB8 080c0cfc  sub_80C0CFC 1.000 1         1         Same cleaned up assembly or pseudo-code
06503 080bbf60 sub_80BBF60 080c0da4  sub_80C0DA4 1.000 23        23        Same cleaned up assembly or pseudo-code
06504 080bc0bc sub_80BC0BC 080c0f00  sub_80C0F00 1.000 3         3         Same cleaned up assembly or pseudo-code
06505 080bc0f4 sub_80BC0F4 080c0f38  sub_80C0F38 1.000 1         1         Same cleaned up assembly or pseudo-code
06506 080bc184 sub_80BC184 080c0fc8  sub_80C0FC8 1.000 1         1         Same cleaned up assembly or pseudo-code
06507 080bc1b8 sub_80BC1B8 080c0ffc  sub_80C0FFC 1.000 4         4         Same cleaned up assembly or pseudo-code
06508 080bc228 sub_80BC228 080c106c  sub_80C106C 1.000 1         1         Same cleaned up assembly or pseudo-code
06509 080bc29c sub_80BC29C 080c10e0  sub_80C10E0 1.000 4         4         Same cleaned up assembly or pseudo-code
06510 080bc2dc sub_80BC2DC 080c1120  sub_80C1120 1.000 7         7         Same cleaned up assembly or pseudo-code
06511 080bc3a4 sub_80BC3A4 080c11e8  sub_80C11E8 1.000 1         1         Same cleaned up assembly or pseudo-code
06512 080bc404 sub_80BC404 080c1248  sub_80C1248 1.000 1         1         Same cleaned up assembly or pseudo-code
06513 080bc428 sub_80BC428 080c126c  sub_80C126C 1.000 4         4         Same cleaned up assembly or pseudo-code
06514 080bc4ac sub_80BC4AC 080c12f0  sub_80C12F0 1.000 1         1         Same cleaned up assembly or pseudo-code
06515 080bc4c4 sub_80BC4C4 080c1308  sub_80C1308 1.000 1         1         Same cleaned up assembly or pseudo-code
06516 080bc4dc sub_80BC4DC 080c1320  sub_80C1320 1.000 1         1         Same cleaned up assembly or pseudo-code
06517 080bc56c sub_80BC56C 080c13ac  sub_80C13AC 1.000 1         1         Same cleaned up assembly or pseudo-code
06518 080bc584 sub_80BC584 080c13c4  sub_80C13C4 1.000 1         1         Same cleaned up assembly or pseudo-code
06519 080bc59c sub_80BC59C 080c13dc  sub_80C13DC 1.000 1         1         Same cleaned up assembly or pseudo-code
06520 080bc5b4 sub_80BC5B4 080c13f4  sub_80C13F4 1.000 7         7         Same cleaned up assembly or pseudo-code
06521 080bc650 sub_80BC650 080c1490  sub_80C1490 1.000 1         1         Same cleaned up assembly or pseudo-code
06522 080bc77c sub_80BC77C 080c15bc  sub_80C15BC 1.000 1         1         Same cleaned up assembly or pseudo-code
06523 080bc7a4 sub_80BC7A4 080c15e4  sub_80C15E4 1.000 1         1         Same cleaned up assembly or pseudo-code
06524 080bc7cc sub_80BC7CC 080c160c  sub_80C160C 1.000 1         1         Same cleaned up assembly or pseudo-code
06525 080bc7f4 sub_80BC7F4 080c1634  sub_80C1634 1.000 1         1         Same cleaned up assembly or pseudo-code
06526 080bc81c sub_80BC81C 080c165c  sub_80C165C 1.000 3         3         Same cleaned up assembly or pseudo-code
06527 080bc970 sub_80BC970 080c17b0  sub_80C17B0 1.000 8         8         Same cleaned up assembly or pseudo-code
06528 080bca0c sub_80BCA0C 080c184c  sub_80C184C 1.000 1         1         Same cleaned up assembly or pseudo-code
06529 080bcfdc sub_80BCFDC 080c1de8  sub_80C1DE8 1.000 10        10        Same cleaned up assembly or pseudo-code
06530 080bd048 sub_80BD048 080c1e54  sub_80C1E54 1.000 4         4         Same cleaned up assembly or pseudo-code
06531 080bd068 sub_80BD068 080c1e74  sub_80C1E74 1.000 17        17        Same cleaned up assembly or pseudo-code
06532 080bd224 sub_80BD224 080c2030  sub_80C2030 1.000 8         8         Same cleaned up assembly or pseudo-code
06533 080bd260 sub_80BD260 080c206c  sub_80C206C 1.000 1         1         Same cleaned up assembly or pseudo-code
