Line  Address  Name        Address 2 Name 2      Ratio BBlocks 1 BBlocks 2 Description                                                    
----  -------  ----        --------- ------      ----- --------- --------- -----------                                                    
02342 0805a090 sub_805A090 08060454  sub_8060454 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02343 0805a33c sub_805A33C 080606dc  sub_80606DC 1.000 7         7         Same cleaned up assembly or pseudo-code                        
02344 0805a3c0 sub_805A3C0 08060760  sub_8060760 1.000 10        10        Same cleaned up assembly or pseudo-code                        
02345 0805a4c8 sub_805A4C8 0806086c  sub_806086C 1.000 5         5         Same cleaned up assembly or pseudo-code                        
02346 0805a530 sub_805A530 080646e8  sub_80646E8 1.000 5         5         Same cleaned up assembly or pseudo-code                        
02347 0805a594 sub_805A594 08060938  sub_8060938 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02348 0805a60c sub_805A60C 080609b4  sub_80609B4 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02349 0805a700 sub_805A700 08060aa8  sub_8060AA8 1.000 5         5         Same cleaned up assembly or pseudo-code                        
02350 0805a838 sub_805A838 08060be0  sub_8060BE0 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02351 0805a87c sub_805A87C 08060c24  sub_8060C24 1.000 4         4         Same cleaned up assembly or pseudo-code                        
02352 0805aa38 sub_805AA38 08060de0  sub_8060DE0 1.000 5         5         Same cleaned up assembly or pseudo-code                        
02353 0805aab4 sub_805AAB4 08060e5c  sub_8060E5C 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02354 0805aae8 sub_805AAE8 08060e90  sub_8060E90 1.000 4         4         Same cleaned up assembly or pseudo-code                        
02355 0805ab54 sub_805AB54 08060efc  sub_8060EFC 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02356 0805abc0 sub_805ABC0 08060f68  sub_8060F68 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02357 0805abd8 sub_805ABD8 08060f84  sub_8060F84 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02358 0805af74 sub_805AF74 0805f950  sub_805F950 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02359 0805b5d8 sub_805B5D8 08066f9c  sub_8066F9C 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02360 0805b678 sub_805B678 0806138c  sub_806138C 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02361 0805b7a4 sub_805B7A4 0805f418  sub_805F418 1.000 5         5         Same cleaned up assembly or pseudo-code                        
02362 0805b8ac sub_805B8AC 080611b8  sub_80611B8 1.000 5         5         Same cleaned up assembly or pseudo-code                        
02363 0805b9d4 sub_805B9D4 080612e0  sub_80612E0 1.000 4         4         Same cleaned up assembly or pseudo-code                        
02364 0805ba48 sub_805BA48 08061354  sub_8061354 1.000 3         3         Same cleaned up assembly or pseudo-code                        
02365 0805ba78 sub_805BA78 080619a4  sub_80619A4 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02366 0805be48 sub_805BE48 08061c7c  sub_8061C7C 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02367 0805c3d8 sub_805C3D8 080631ec  sub_80631EC 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02368 0805c700 sub_805C700 0806166c  sub_806166C 1.000 7         7         Same cleaned up assembly or pseudo-code                        
02369 0805c77c sub_805C77C 080616e8  sub_80616E8 1.000 4         4         Same cleaned up assembly or pseudo-code                        
02370 0805c7f8 sub_805C7F8 08061764  sub_8061764 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02371 0805c810 sub_805C810 0806177c  sub_806177C 1.000 5         5         Same cleaned up assembly or pseudo-code                        
02372 0805c86c sub_805C86C 080617d8  sub_80617D8 1.000 5         5         Same cleaned up assembly or pseudo-code                        
02373 0805c8c8 sub_805C8C8 08061834  sub_8061834 1.000 5         5         Same cleaned up assembly or pseudo-code                        
02374 0805c924 sub_805C924 08061890  sub_8061890 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02375 0805c96c sub_805C96C 080618d8  sub_80618D8 1.000 4         4         Same cleaned up assembly or pseudo-code                        
02376 0805c9cc sub_805C9CC 08061938  sub_8061938 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02377 0805ca20 sub_805CA20 0806198c  sub_806198C 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02378 0805ca38 sub_805CA38 080634e0  sub_80634E0 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02379 0805cc58 sub_805CC58 08061b9c  sub_8061B9C 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02380 0805cce8 sub_805CCE8 08061c2c  sub_8061C2C 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02381 0805cdcc sub_805CDCC 08061d18  sub_8061D18 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02382 0805d044 sub_805D044 08061f90  sub_8061F90 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02383 0805d0d8 sub_805D0D8 08062024  sub_8062024 1.000 7         7         Same cleaned up assembly or pseudo-code                        
02384 0805d1d8 sub_805D1D8 08062124  sub_8062124 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02385 0805d328 sub_805D328 08062258  sub_8062258 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02386 0805d4cc sub_805D4CC 080623bc  sub_80623BC 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02387 0805d670 sub_805D670 08062520  sub_8062520 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02388 0805d994 sub_805D994 08062804  sub_8062804 1.000 7         7         Same cleaned up assembly or pseudo-code                        
02389 0805dae4 sub_805DAE4 0805fedc  sub_805FEDC 1.000 5         5         Same cleaned up assembly or pseudo-code                        
02390 0805db2c sub_805DB2C 0806299c  sub_806299C 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02391 0805db68 sub_805DB68 080629d8  sub_80629D8 1.000 3         3         Same cleaned up assembly or pseudo-code                        
02392 0805dc18 sub_805DC18 08062a6c  sub_8062A6C 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02393 0805dc78 sub_805DC78 08062acc  sub_8062ACC 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02394 0805dd78 sub_805DD78 08062bcc  sub_8062BCC 1.000 4         4         Same cleaned up assembly or pseudo-code                        
02395 0805dec0 sub_805DEC0 08062d18  sub_8062D18 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02396 0805def0 sub_805DEF0 08062d48  sub_8062D48 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02397 0805e110 sub_805E110 08062954  sub_8062954 1.000 5         5         Same cleaned up assembly or pseudo-code                        
02398 0805e368 sub_805E368 08062f44  sub_8062F44 1.000 5         5         Same cleaned up assembly or pseudo-code                        
02399 0805e3b0 sub_805E3B0 08063778  sub_8063778 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02400 0805e510 sub_805E510 08063bf4  sub_8063BF4 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02401 0805e564 sub_805E564 08063c48  sub_8063C48 1.000 5         5         Same cleaned up assembly or pseudo-code                        
02402 0805e5c8 sub_805E5C8 08063458  sub_8063458 1.000 4         4         Same cleaned up assembly or pseudo-code                        
02403 0805e650 sub_805E650 08063a98  sub_8063A98 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02404 0805e820 sub_805E820 080636b0  sub_80636B0 1.000 5         5         Same cleaned up assembly or pseudo-code                        
02405 0805e878 sub_805E878 08063708  sub_8063708 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02406 0805e8d0 sub_805E8D0 08063760  sub_8063760 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02407 0805ea24 sub_805EA24 080638b4  sub_80638B4 1.000 5         5         Same cleaned up assembly or pseudo-code                        
02408 0805eab0 sub_805EAB0 08063940  sub_8063940 1.000 5         5         Same cleaned up assembly or pseudo-code                        
02409 0805eb08 sub_805EB08 08063998  sub_8063998 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02410 0805eb60 sub_805EB60 080639f0  sub_80639F0 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02411 0805ebb4 sub_805EBB4 08063a44  sub_8063A44 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02412 0805ebd8 sub_805EBD8 08063a68  sub_8063A68 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02413 0805ec08 sub_805EC08 08063d14  sub_8063D14 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02414 0805edb8 sub_805EDB8 080650c0  sub_80650C0 1.000 5         5         Same cleaned up assembly or pseudo-code                        
02415 0805ee1c sub_805EE1C 08063cac  sub_8063CAC 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02416 0805ee84 sub_805EE84 08064314  sub_8064314 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02417 0805f124 sub_805F124 08063fac  sub_8063FAC 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02418 0805f1c4 sub_805F1C4 0806404c  sub_806404C 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02419 0805f21c sub_805F21C 080640a4  sub_80640A4 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02420 0805f234 sub_805F234 080640bc  sub_80640BC 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02421 0805f270 sub_805F270 080640f8  sub_80640F8 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02422 0805f2ac sub_805F2AC 08064134  sub_8064134 1.000 1         1         Same cleaned up assembly or pseudo-code                        
02423 0805f2e8 sub_805F2E8 08064170  sub_8064170 1.000 1         1         Same cleaned up assembly or pseudo-code                        
