Line  Address  Name        Address 2 Name 2      Ratio BBlocks 1 BBlocks 2 Description                            
----  -------  ----        --------- ------      ----- --------- --------- -----------                            
03651 08046d10 sub_8046D10 080474f8  sub_80474F8 1.000 9         9         Same cleaned up assembly or pseudo-code
03652 08046d9c sub_8046D9C 08047584  sub_8047584 1.000 1         1         Same cleaned up assembly or pseudo-code
03653 08046de8 sub_8046DE8 080475d0  sub_80475D0 1.000 8         8         Same cleaned up assembly or pseudo-code
03654 08046e70 sub_8046E70 08047658  sub_8047658 1.000 1         1         Same cleaned up assembly or pseudo-code
03655 08046e7c sub_8046E7C 08047664  sub_8047664 1.000 1         1         Same cleaned up assembly or pseudo-code
03656 08046e90 sub_8046E90 08047678  sub_8047678 1.000 4         4         Same cleaned up assembly or pseudo-code
03657 08046f04 sub_8046F04 080476f0  sub_80476F0 1.000 8         8         Same cleaned up assembly or pseudo-code
03658 08046f7c sub_8046F7C 08047768  sub_8047768 1.000 3         3         Same cleaned up assembly or pseudo-code
03659 08046f98 sub_8046F98 08047784  sub_8047784 1.000 4         4         Same cleaned up assembly or pseudo-code
03660 08046fe8 sub_8046FE8 080477d4  sub_80477D4 1.000 5         5         Same cleaned up assembly or pseudo-code
03661 08047068 sub_8047068 08047854  sub_8047854 1.000 5         5         Same cleaned up assembly or pseudo-code
03662 080470b8 sub_80470B8 080478a4  sub_80478A4 1.000 1         1         Same cleaned up assembly or pseudo-code
03663 080470c4 sub_80470C4 080478b0  sub_80478B0 1.000 1         1         Same cleaned up assembly or pseudo-code
03664 0804715c sub_804715C 08047948  sub_8047948 1.000 1         1         Same cleaned up assembly or pseudo-code
03665 080472f4 sub_80472F4 08047ae0  sub_8047AE0 1.000 1         1         Same cleaned up assembly or pseudo-code
03666 08047340 sub_8047340 08047b2c  sub_8047B2C 1.000 4         4         Same cleaned up assembly or pseudo-code
03667 08047420 sub_8047420 08047c0c  sub_8047C0C 1.000 1         1         Same cleaned up assembly or pseudo-code
03668 080474d8 sub_80474D8 08047cc4  sub_8047CC4 1.000 4         4         Same cleaned up assembly or pseudo-code
03669 08047594 sub_8047594 08047d80  sub_8047D80 1.000 1         1         Same cleaned up assembly or pseudo-code
03670 08047630 sub_8047630 08047e1c  sub_8047E1C 1.000 3         3         Same cleaned up assembly or pseudo-code
03671 08047650 sub_8047650 08047e3c  sub_8047E3C 1.000 3         3         Same cleaned up assembly or pseudo-code
03672 08047670 sub_8047670 08047e5c  sub_8047E5C 1.000 1         1         Same cleaned up assembly or pseudo-code
03673 080476e4 sub_80476E4 08047ed0  sub_8047ED0 1.000 3         3         Same cleaned up assembly or pseudo-code
03674 08047768 sub_8047768 08047f54  sub_8047F54 1.000 1         1         Same cleaned up assembly or pseudo-code
03675 080477b4 sub_80477B4 08047fa0  sub_8047FA0 1.000 1         1         Same cleaned up assembly or pseudo-code
03676 080477e8 sub_80477E8 08047fd4  sub_8047FD4 1.000 3         3         Same cleaned up assembly or pseudo-code
03677 08047834 sub_8047834 08048020  sub_8048020 1.000 3         3         Same cleaned up assembly or pseudo-code
03678 08047904 sub_8047904 080480f0  sub_80480F0 1.000 1         1         Same cleaned up assembly or pseudo-code
03679 08047940 sub_8047940 0804812c  sub_804812C 1.000 1         1         Same cleaned up assembly or pseudo-code
03680 08047980 sub_8047980 0804816c  sub_804816C 1.000 1         1         Same cleaned up assembly or pseudo-code
03681 080479d0 sub_80479D0 080481bc  sub_80481BC 1.000 1         1         Same cleaned up assembly or pseudo-code
03682 080479dc sub_80479DC 080481c8  sub_80481C8 1.000 3         3         Same cleaned up assembly or pseudo-code
03683 08047a00 sub_8047A00 080481ec  sub_80481EC 1.000 4         4         Same cleaned up assembly or pseudo-code
03684 08047a58 sub_8047A58 08048244  sub_8048244 1.000 4         4         Same cleaned up assembly or pseudo-code
03685 08047ab0 sub_8047AB0 0804829c  sub_804829C 1.000 1         1         Same cleaned up assembly or pseudo-code
03686 08047ae4 sub_8047AE4 080482d0  sub_80482D0 1.000 1         1         Same cleaned up assembly or pseudo-code
03687 08047b14 sub_8047B14 08048300  sub_8048300 1.000 3         3         Same cleaned up assembly or pseudo-code
03688 08047bd4 sub_8047BD4 080483c0  sub_80483C0 1.000 7         7         Same cleaned up assembly or pseudo-code
03689 08047ca8 sub_8047CA8 08048494  sub_8048494 1.000 1         1         Same cleaned up assembly or pseudo-code
03690 08047cb8 sub_8047CB8 080484a4  sub_80484A4 1.000 6         6         Same cleaned up assembly or pseudo-code
03691 08047cf8 sub_8047CF8 080484e4  sub_80484E4 1.000 3         3         Same cleaned up assembly or pseudo-code
03692 08047d60 sub_8047D60 0804854c  sub_804854C 1.000 1         1         Same cleaned up assembly or pseudo-code
03693 08047d80 sub_8047D80 0804856c  sub_804856C 1.000 1         1         Same cleaned up assembly or pseudo-code
03694 08047da4 sub_8047DA4 08048590  sub_8048590 1.000 1         1         Same cleaned up assembly or pseudo-code
03695 08047e00 sub_8047E00 080485ec  sub_80485EC 1.000 7         7         Same cleaned up assembly or pseudo-code
03696 08047e84 sub_8047E84 08048670  sub_8048670 1.000 4         4         Same cleaned up assembly or pseudo-code
03697 08047f1c sub_8047F1C 08048708  sub_8048708 1.000 1         1         Same cleaned up assembly or pseudo-code
03698 08047f50 sub_8047F50 0804873c  sub_804873C 1.000 1         1         Same cleaned up assembly or pseudo-code
03699 08047f6c sub_8047F6C 08048758  sub_8048758 1.000 1         1         Same cleaned up assembly or pseudo-code
03700 08047f8c sub_8047F8C 08048778  sub_8048778 1.000 1         1         Same cleaned up assembly or pseudo-code
03701 08048158 sub_8048158 08048944  sub_8048944 1.000 1         1         Same cleaned up assembly or pseudo-code
03702 08048504 sub_8048504 08048cf0  sub_8048CF0 1.000 3         3         Same cleaned up assembly or pseudo-code
03703 080485ac sub_80485AC 08048d98  sub_8048D98 1.000 10        10        Same cleaned up assembly or pseudo-code
03704 0804862c sub_804862C 08048e18  sub_8048E18 1.000 1         1         Same cleaned up assembly or pseudo-code
03705 08048674 sub_8048674 08048e60  sub_8048E60 1.000 1         1         Same cleaned up assembly or pseudo-code
03706 08048690 sub_8048690 08048e7c  sub_8048E7C 1.000 5         5         Same cleaned up assembly or pseudo-code
03707 080487dc sub_80487DC 08048fc4  sub_8048FC4 1.000 1         1         Same cleaned up assembly or pseudo-code
03708 08048834 sub_8048834 0804901c  sub_804901C 1.000 3         3         Same cleaned up assembly or pseudo-code
03709 080488a8 sub_80488A8 08049090  sub_8049090 1.000 1         1         Same cleaned up assembly or pseudo-code
03710 080488d4 sub_80488D4 080490bc  sub_80490BC 1.000 3         3         Same cleaned up assembly or pseudo-code
03711 080489c0 sub_80489C0 080491a8  sub_80491A8 1.000 1         1         Same cleaned up assembly or pseudo-code
03712 080489e4 sub_80489E4 080491cc  sub_80491CC 1.000 1         1         Same cleaned up assembly or pseudo-code
03713 08048a20 sub_8048A20 08049208  sub_8049208 1.000 24        24        Same cleaned up assembly or pseudo-code
03714 08048be4 sub_8048BE4 080493cc  sub_80493CC 1.000 1         1         Same cleaned up assembly or pseudo-code
03715 08048c50 sub_8048C50 08049438  sub_8049438 1.000 3         3         Same cleaned up assembly or pseudo-code
03716 08048ca8 sub_8048CA8 08049490  sub_8049490 1.000 13        13        Same cleaned up assembly or pseudo-code
03717 08048de0 sub_8048DE0 080495c8  sub_80495C8 1.000 1         1         Same cleaned up assembly or pseudo-code
03718 08048e28 sub_8048E28 08049610  sub_8049610 1.000 5         5         Same cleaned up assembly or pseudo-code
03719 08049064 sub_8049064 0804984c  sub_804984C 1.000 3         3         Same cleaned up assembly or pseudo-code
03720 080490b4 sub_80490B4 0804989c  sub_804989C 1.000 1         1         Same cleaned up assembly or pseudo-code
03721 080490d4 sub_80490D4 080498bc  sub_80498BC 1.000 5         5         Same cleaned up assembly or pseudo-code
03722 08049124 sub_8049124 0804990c  sub_804990C 1.000 5         5         Same cleaned up assembly or pseudo-code
03723 080491f0 sub_80491F0 080499d8  sub_80499D8 1.000 1         1         Same cleaned up assembly or pseudo-code
03724 08049220 sub_8049220 08049a08  sub_8049A08 1.000 1         1         Same cleaned up assembly or pseudo-code
03725 0804925c sub_804925C 08049a44  sub_8049A44 1.000 1         1         Same cleaned up assembly or pseudo-code
03726 08049280 sub_8049280 08049a68  sub_8049A68 1.000 7         7         Same cleaned up assembly or pseudo-code
03727 08049300 sub_8049300 08049ae8  sub_8049AE8 1.000 3         3         Same cleaned up assembly or pseudo-code
03728 08049374 sub_8049374 08049b5c  sub_8049B5C 1.000 1         1         Same cleaned up assembly or pseudo-code
03729 08049424 sub_8049424 08049c0c  sub_8049C0C 1.000 99        99        Same cleaned up assembly or pseudo-code
03730 08049a94 sub_8049A94 0804a27c  sub_804A27C 1.000 3         3         Same cleaned up assembly or pseudo-code
03731 08049ac4 sub_8049AC4 0804a2ac  sub_804A2AC 1.000 3         3         Same cleaned up assembly or pseudo-code
03732 08049af4 sub_8049AF4 0804a2dc  sub_804A2DC 1.000 3         3         Same cleaned up assembly or pseudo-code
03733 08049b24 sub_8049B24 0804a30c  sub_804A30C 1.000 3         3         Same cleaned up assembly or pseudo-code
03734 08049ce4 sub_8049CE4 0804a4cc  sub_804A4CC 1.000 13        13        Same cleaned up assembly or pseudo-code
03735 08049f58 sub_8049F58 0804a740  sub_804A740 1.000 3         3         Same cleaned up assembly or pseudo-code
03736 08049fc8 sub_8049FC8 0804a7b0  sub_804A7B0 1.000 1         1         Same cleaned up assembly or pseudo-code
03737 0804a004 sub_804A004 0804a7ec  sub_804A7EC 1.000 1         1         Same cleaned up assembly or pseudo-code
03738 0804a040 sub_804A040 0804a828  sub_804A828 1.000 2         1         Same cleaned up assembly or pseudo-code
03739 0804a064 sub_804A064 0804a84c  sub_804A84C 1.000 5         5         Same cleaned up assembly or pseudo-code
03740 0804a0c8 sub_804A0C8 0804a8b0  sub_804A8B0 1.000 7         7         Same cleaned up assembly or pseudo-code
03741 0804a148 sub_804A148 0804a930  sub_804A930 1.000 1         1         Same cleaned up assembly or pseudo-code
03742 0804a174 sub_804A174 0804a95c  sub_804A95C 1.000 3         3         Same cleaned up assembly or pseudo-code
03743 0804a1e8 sub_804A1E8 0804a9d0  sub_804A9D0 1.000 1         1         Same cleaned up assembly or pseudo-code
03744 0804a280 sub_804A280 0804aa68  sub_804AA68 1.000 19        19        Same cleaned up assembly or pseudo-code
03745 0804a424 sub_804A424 0804ac0c  sub_804AC0C 1.000 7         7         Same cleaned up assembly or pseudo-code
03746 0804a490 sub_804A490 0804ac78  sub_804AC78 1.000 1         1         Same cleaned up assembly or pseudo-code
03747 0804a4a8 sub_804A4A8 0804ac90  sub_804AC90 1.000 5         5         Same cleaned up assembly or pseudo-code
03748 0804a5e0 sub_804A5E0 0804adbc  sub_804ADBC 1.000 6         6         Same cleaned up assembly or pseudo-code
03749 0804a63c sub_804A63C 0804ae18  sub_804AE18 1.000 22        22        Same cleaned up assembly or pseudo-code
03750 0804a73c sub_804A73C 0804af18  sub_804AF18 1.000 19        19        Same cleaned up assembly or pseudo-code
03751 0804a820 sub_804A820 0804affc  sub_804AFFC 1.000 13        13        Same cleaned up assembly or pseudo-code
03752 0804a924 sub_804A924 0804b100  sub_804B100 1.000 1         1         Same cleaned up assembly or pseudo-code
03753 0804a954 sub_804A954 0804b130  sub_804B130 1.000 5         5         Same cleaned up assembly or pseudo-code
03754 0804a9e4 sub_804A9E4 0804b1c0  sub_804B1C0 1.000 3         3         Same cleaned up assembly or pseudo-code
03755 0804aa34 sub_804AA34 0804b210  sub_804B210 1.000 1         1         Same cleaned up assembly or pseudo-code
03756 0804aa68 sub_804AA68 0804b244  sub_804B244 1.000 3         3         Same cleaned up assembly or pseudo-code
03757 0804aac0 sub_804AAC0 0804b29c  sub_804B29C 1.000 3         3         Same cleaned up assembly or pseudo-code
03758 0804aae0 sub_804AAE0 0804b2bc  sub_804B2BC 1.000 3         3         Same cleaned up assembly or pseudo-code
03759 0804ab00 sub_804AB00 0804b2dc  sub_804B2DC 1.000 5         5         Same cleaned up assembly or pseudo-code
03760 0804ab58 sub_804AB58 0804b334  sub_804B334 1.000 3         3         Same cleaned up assembly or pseudo-code
03761 0804ac4c sub_804AC4C 0804b428  sub_804B428 1.000 8         8         Same cleaned up assembly or pseudo-code
03762 0804ac88 sub_804AC88 0804b464  sub_804B464 1.000 8         8         Same cleaned up assembly or pseudo-code
03763 0804adac sub_804ADAC 0804b588  sub_804B588 1.000 18        18        Same cleaned up assembly or pseudo-code
03764 0804ae88 sub_804AE88 0804b664  sub_804B664 1.000 7         7         Same cleaned up assembly or pseudo-code
03765 0804af00 sub_804AF00 0804b6dc  sub_804B6DC 1.000 5         5         Same cleaned up assembly or pseudo-code
03766 0804af34 sub_804AF34 0804b710  sub_804B710 1.000 14        14        Same cleaned up assembly or pseudo-code
03767 0804afb0 sub_804AFB0 0804b78c  sub_804B78C 1.000 10        10        Same cleaned up assembly or pseudo-code
03768 0804b008 sub_804B008 0804b7e4  sub_804B7E4 1.000 3         3         Same cleaned up assembly or pseudo-code
03769 0804b028 sub_804B028 0804b804  sub_804B804 1.000 3         3         Same cleaned up assembly or pseudo-code
03770 0804b1ac sub_804B1AC 0804b988  sub_804B988 1.000 1         1         Same cleaned up assembly or pseudo-code
03771 0804b1d8 sub_804B1D8 0804b9b4  sub_804B9B4 1.000 1         1         Same cleaned up assembly or pseudo-code
03772 0804b200 sub_804B200 0804b9dc  sub_804B9DC 1.000 1         1         Same cleaned up assembly or pseudo-code
03773 0804b218 sub_804B218 0804b9f4  sub_804B9F4 1.000 3         3         Same cleaned up assembly or pseudo-code
03774 0804b284 sub_804B284 0804ba60  sub_804BA60 1.000 14        14        Same cleaned up assembly or pseudo-code
03775 0804b328 sub_804B328 0804bb04  sub_804BB04 1.000 5         5         Same cleaned up assembly or pseudo-code
03776 0804b3a8 sub_804B3A8 0804bb84  sub_804BB84 1.000 12        12        Same cleaned up assembly or pseudo-code
03777 0804b490 sub_804B490 0804bc6c  sub_804BC6C 1.000 8         8         Same cleaned up assembly or pseudo-code
03778 0804b52c sub_804B52C 0804bd08  sub_804BD08 1.000 3         3         Same cleaned up assembly or pseudo-code
03779 0804b5b0 sub_804B5B0 0804bd8c  sub_804BD8C 1.000 11        11        Same cleaned up assembly or pseudo-code
03780 0804b620 sub_804B620 0804bdfc  sub_804BDFC 1.000 3         3         Same cleaned up assembly or pseudo-code
03781 0804b6fc sub_804B6FC 0804bed8  sub_804BED8 1.000 4         4         Same cleaned up assembly or pseudo-code
03782 0804b730 sub_804B730 0804bf0c  sub_804BF0C 1.000 3         3         Same cleaned up assembly or pseudo-code
03783 0804b7f0 sub_804B7F0 0804bfcc  sub_804BFCC 1.000 4         4         Same cleaned up assembly or pseudo-code
03784 0804b82c sub_804B82C 0804c008  sub_804C008 1.000 3         3         Same cleaned up assembly or pseudo-code
03785 0804b858 sub_804B858 0804c034  sub_804C034 1.000 22        22        Same cleaned up assembly or pseudo-code
03786 0804b968 sub_804B968 0804c144  sub_804C144 1.000 11        11        Same cleaned up assembly or pseudo-code
03787 0804ba30 sub_804BA30 0804c20c  sub_804C20C 1.000 8         8         Same cleaned up assembly or pseudo-code
03788 0804bc64 sub_804BC64 0804c440  sub_804C440 1.000 8         8         Same cleaned up assembly or pseudo-code
03789 0804bcd0 sub_804BCD0 0804c4ac  sub_804C4AC 1.000 7         7         Same cleaned up assembly or pseudo-code
03790 0804bdac sub_804BDAC 0804c588  sub_804C588 1.000 5         5         Same cleaned up assembly or pseudo-code
